
[0.0, 0.0, 16.437679464262988, 11.385107402897399, 0.0, -1.394869863757524]
[0.0, 0.0, 16.437679464262988, 11.741362111538784, 0.0, -1.110674093456841]
[0.0, 0.0, 16.437679464262988, 16.726904897041376, 0.0, 0.2696173442859069]
[0.0, 0.0, 16.437679464262988, 13.147574220786883, 0.0, 0.23904965503402698]
[0.0, 0.0, 16.437679464262988, 14.629064492947583, 0.0, -1.0039687345312631]
[0.0, 0.0, 16.437679464262988, 13.677429731998673, 0.0, 0.3990770469483828]
[0.0, 0.0, 16.437679464262988, 15.784736576845457, 0.0, 3.2401547715457606]
[0.0, 0.0, 16.437679464262988, 10.16031888479032, 0.0, -0.10680304741296529]
[0.0, 0.0, 16.437679464262988, 10.082844020207265, 0.0, -0.38561137635406606]
[0.0, 0.0, 16.437679464262988, 13.123844819071346, 0.0, -2.665670967545006]
[0.0, 0.0, 16.437679464262988, 12.358559232805595, 0.0, 0.4087767785537068]
[0.0, 0.0, 16.437679464262988, 10.982637655546592, 0.0, -1.237525996831103]
[0.0, 0.0, 16.437679464262988, 11.436972954907906, 0.0, -1.5139075114309466]
[0.0, 0.0, 16.437679464262988, 15.36044493753667, 0.0, 0.6740394074217015]
[0.0, 0.0, 16.437679464262988, 10.346231115446766, 0.0, -1.027937953980858]
[0.0, 0.0, 16.437679464262988, 12.6517471246915, 0.0, 2.3090601884389996]
[0.0, 0.0, 16.437679464262988, 14.529127762845535, 0.0, 0.06675216334599426]
[0.0, 0.0, 16.437679464262988, 10.068041338046147, 0.0, -1.7288623980869828]
[0.0, 0.0, 16.437679464262988, 12.399359383187091, 0.0, -1.9183758164456413]
[0.0, 0.0, 16.437679464262988, 14.820613675441416, 0.0, 0.5156341009757328]
[0.0, 0.0, 16.437679464262988, 11.83351183449686, 0.0, -0.3071709288548434]
[0.0, 0.0, 16.437679464262988, 11.6971994191721, 0.0, 0.5716220398424752]
[0.0, 0.0, 16.437679464262988, 14.36272425669466, 0.0, -0.05454383224112849]
[0.0, 0.0, 16.437679464262988, 11.425392890893535, 0.0, -0.9352921832635089]
[0.0, 0.0, 16.437679464262988, 13.177765606623042, 0.0, 2.966669274243323]
[0.0, 0.0, 16.437679464262988, 11.40186905163175, 0.0, -0.07526494753098685]
[0.0, 0.0, 16.437679464262988, 16.894105854943238, 0.0, 0.7746761095681384]
[0.0, 0.0, 16.437679464262988, 14.349741417920034, 0.0, 0.3560813452472632]
[0.0, 0.0, 16.437679464262988, 14.302542990451768, 0.0, -0.9897816498066324]
[0.0, 0.0, 16.437679464262988, 12.337386226690278, 0.0, -0.2900013981987904]
[0.0, 0.0, 16.56486306461001, 20.2599593773364, 0.2456394636589518, 0.7588485398709572]
[0.0, 0.0, 16.437679464262988, 11.72161418444137, 0.0, -1.0314120031043053]
[0.0, 0.0, 16.437679464262988, 14.454059269434314, 0.0, -0.5688408237976196]
[0.0, 0.0, 16.437679464262988, 11.726495287857224, 0.0, -1.2031671422787622]
[15.3, 0.25, 19.155823511135925, 15.939980330112684, 3.877512250276414, 6.0356008751818795]
[0.0, 0.0, 16.437679464262988, 13.255312769649375, 0.0, 1.1834024185405776]
[0.0, 0.0, 16.437679464262988, 15.33957220981987, 0.0, 1.365463484716232]
[0.0, 0.0, 16.437679464262988, 14.856893301896767, 0.0, 0.5448815713559674]
[0.0, 0.0, 16.437679464262988, 15.529463571770227, 0.0, -0.3015758639884251]
[0.0, 0.0, 16.437679464262988, 10.492415767350408, 0.0, -1.2594067821689594]
[0.0, 0.0, 16.437679464262988, 11.131239160135246, 0.0, -0.10344966935053744]
[0.0, 0.0, 16.437679464262988, 11.242340137086071, 0.0, 0.6139486085259764]
[0.0, 0.0, 16.437679464262988, 10.21795688937878, 0.0, -1.2833327642124075]
[0.0, 0.0, 16.437679464262988, 14.02839795097452, 0.0, 0.5167632294065309]
[0.0, 0.0, 16.437679464262988, 13.631996590126771, 0.0, -0.5362077729660033]
[0.0, 0.0, 16.437679464262988, 10.319535254683979, 0.0, -1.7463188692838068]
[0.0, 0.0, 16.437679464262988, 10.873063795420107, 0.0, -1.5313682288464803]
[0.0, 0.0, 16.437679464262988, 17.310425774980292, 0.0, 1.1827966726413983]
[0.0, 0.0, 16.437679464262988, 14.594126561075733, 0.0, 0.32911206699936413]
[0.0, 0.0, 16.437679464262988, 11.431148364712346, 0.0, 0.13290201069106095]
[0.0, 0.0, 16.437679464262988, 16.279822328775083, 0.0, 0.9412651483612079]
[0.0, 0.0, 16.437679464262988, 17.156689284914563, 0.0, 0.46968966241602067]
[0.0, 0.0, 16.437679464262988, 14.163232799219507, 0.0, 0.46112864616213156]
[0.0, 0.0, 16.437679464262988, 18.01868072500267, 0.0, 3.1823763133775422]
[0.0, 0.0, 16.437679464262988, 11.78325551917133, 0.0, -0.15668366859753532]
[0.0, 0.0, 16.441931291730395, 15.30816585762004, 0.0039160732509106455, 1.5419627416483852]
[0.0, 0.0, 16.437679464262988, 15.9894447498982, 0.0, 0.3846021821073822]
[0.0, 0.0, 16.437679464262988, 12.891987621718929, 0.0, -0.952940807536142]
[0.0, 0.0, 16.437679464262988, 13.986355015494368, 0.0, 2.63817175689364]
[0.0, 0.0, 16.437679464262988, 14.693144041717765, 0.0, 2.592666403265115]
[0.0, 0.0, 16.437679464262988, 10.370820815636279, 0.0, -2.0460850254154015]
[0.0, 0.0, 16.437679464262988, 16.62989595269305, 0.0, 3.0596107460552617]
[0.0, 0.0, 16.437679464262988, 12.598325328226178, 0.0, 0.5058039460901592]
[0.0, 0.0, 16.437679464262988, 14.394822079156256, 0.0, 0.5511931712906065]
[0.0, 0.0, 16.437679464262988, 10.458581813340473, 0.0, 0.0871418105085748]
[0.0, 0.0, 16.437679464262988, 13.209053711836155, 0.0, 0.28486565681439874]
[0.0, 0.0, 16.437679464262988, 13.06649637727879, 0.0, -0.12068818181376154]
[0.0, 0.0, 16.437679464262988, 16.06176717105012, 0.0, 1.4405185612746545]
[15.3, 0.25, 7.9842470502461, 6.852102026718717, 3.9004583266105475, 3.6246889922936285]
[0.0, 0.25, 22.995987898606145, 15.759923310279317, 1.4539898907784523, -0.5163008606724578]
[0.0, 0.0, 16.437679464262988, 14.034854660127454, 0.0, 0.03709360125817226]
[0.0, 0.0, 16.437679464262988, 10.707192544028821, 0.0, -0.6675036869921952]
